time,u,v,r,x,y,ψ,x1,y1,x2,y2,δ,n_p
72.75,0.2896144446896253,-0.12125906014011709,0.1404950183672536,3.297256074988649,5.569626089302545,10.82015631166618,3.12273636065624,4.584972409418428,3.471775789321058,6.554279769186663,0.45811740702237436,16.83077391727733
73.0,0.28899732824987323,-0.12122597380100635,0.14046290578643003,3.254770672503642,5.503624131258704,10.855280066257993,3.1149362212595575,4.513449234462554,3.394605123747726,6.493799028054854,0.4591574462680476,16.813001547031146
73.25,0.28835088923739266,-0.12118250130791333,0.1404354192809203,3.214658997777579,5.4363225482209065,10.8903957927046,3.1096743188088025,4.441848708855676,3.3196436767463555,6.430796387586137,0.4602113017314365,16.79595487198024
73.5,0.2876766398788549,-0.12112890387225889,0.14041273103297205,3.176962684558451,5.367813770743946,10.92550464752483,3.1069503678995694,4.370267643732239,3.2469750012173324,6.365359897755653,0.46127787586266955,16.779636748492358
73.75,0.28697606655639374,-0.12106548938838844,0.1403950985728801,3.141719540325074,5.298191220051835,10.960607830283074,3.1067602079163965,4.298802484335077,3.176678872733752,6.297579955768592,0.46235762445211304,16.76408634593145
74.0,0.286253123842156,-0.12098987920230143,0.14037602255010787,3.108963545804356,5.227549150139331,10.995706604926294,3.109095863165988,4.227549158893273,3.1088312284427246,6.2275491413853885,0.46332388623089654,16.748997351834895
74.25,0.28550431478910027,-0.12090916610853276,0.14037235652162847,3.0787255453330915,5.155981867539853,11.030800610563821,3.113944583430151,4.156602250299478,3.043506507236032,6.155361484780228,0.4645764228074627,16.735409881354972
74.5,0.28473340058840935,-0.12081898539477964,0.1403730713670473,3.0510308031313498,5.0835854931993865,11.065893699694229,3.121292276785263,4.086056884426696,2.9807693294774364,6.081114101972077,0.4656834435760249,16.722312932355777
74.75,0.28394200284416643,-0.12071973177404248,0.14037851787393185,3.025902151608762,5.010455834969566,11.10098696753599,3.13111971866408,4.016006608722716,2.920684584553444,6.004905061216416,0.4667962209578469,16.710080380124186
75.0,0.28313164814729935,-0.12061181144951823,0.14038905652700756,3.003358662325925,4.936688899594516,11.136081597004473,3.143404104914719,3.9465438223406277,2.8633132197371314,5.926833976848405,0.46791580735630167,16.69872306859414
75.25,0.2823038462954754,-0.1204956116601589,0.14040498891844433,2.9834156887284924,4.862380764058588,11.171178861136225,3.158119134107777,3.8777596662891938,2.8087122433492078,5.847001861827982,0.46904099170915703,16.688273628836402
75.5,0.28146005946864777,-0.12037149111746417,0.14042653398279917,2.9660849220190983,4.787627433670066,11.206280108365837,3.175235084446475,3.8097438978864826,2.756934759591722,5.765510969453649,0.47017081536543787,16.678738931806173
75.75,0.2806017356447528,-0.12023978504609682,0.1404538415893298,2.951374451472398,4.71252471490659,11.241386741861536,3.1947188883593385,3.742584776025745,2.7080300145854577,5.682464653787435,0.4713036977527309,16.67013524133916
76.0,0.2797302998130269,-0.12010083647219025,0.14048707011264092,2.9392888268702264,4.637168086630445,11.276500202258868,3.2165342121975105,3.6763689420040953,2.6620434415429424,5.597967231256795,0.47243900852558585,16.66248468582736
